agreementAddress,certificateId,signedAmount,filledAmount,buyer,seller,metadata,metadataDecoded
0x3b8565211131B85c2F3d69cafcdbEfC1a52c1307,70,1000000,1000000,0xE9d31D8E00cb3562bAb364781d9BceFB377F8D88,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000645245432d2d57494e447c534f4c41522d2d55532d4e5043432d2d62376434383138372d343964322d343466362d386263612d3630363534646630373832302d2d33313138633763352d333162332d353933652d386566362d64343338313266663665383400000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""US"",""region"":""NPCC"",""agreementId"":""b7d48187-49d2-44f6-8bca-60654df07820"",""orderId"":""3118c7c5-31b3-593e-8ef6-d43812ff6e84""}"
0x9cb8ac1F025194B88481f1B4BF6F13DD115ea38f,84,7000000,2000000,0x35B8d67751e99293faa724ab6bc1aA8EE4714663,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000645245432d2d57494e447c534f4c41522d2d55532d574543432d2d35653530633938332d396232322d343639332d613236322d3936316261303161353231352d2d61343561306139662d303034392d353636352d613965322d62363534393063363233616200000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""US"",""region"":""WECC"",""agreementId"":""5e50c983-9b22-4693-a262-961ba01a5215"",""orderId"":""a45a0a9f-0049-5665-a9e2-b65490c623ab""}"
0x9cb8ac1F025194B88481f1B4BF6F13DD115ea38f,83,7000000,5000000,0x35B8d67751e99293faa724ab6bc1aA8EE4714663,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000645245432d2d57494e447c534f4c41522d2d55532d574543432d2d35653530633938332d396232322d343639332d613236322d3936316261303161353231352d2d61343561306139662d303034392d353636352d613965322d62363534393063363233616200000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""US"",""region"":""WECC"",""agreementId"":""5e50c983-9b22-4693-a262-961ba01a5215"",""orderId"":""a45a0a9f-0049-5665-a9e2-b65490c623ab""}"
0xbDD0cc73bE576D4cfE95f48E7Ce7B1D25cF92893,79,31000000,16000000,0x35B8d67751e99293faa724ab6bc1aA8EE4714663,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000645245432d2d57494e447c534f4c41522d2d55532d574543432d2d33333230663264642d653962342d346435612d613766342d3562653237366265333234342d2d38663431336236322d653438612d353032612d393266652d32396462336634623339626300000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""US"",""region"":""WECC"",""agreementId"":""3320f2dd-e9b4-4d5a-a7f4-5be276be3244"",""orderId"":""8f413b62-e48a-502a-92fe-29db3f4b39bc""}"
0xbDD0cc73bE576D4cfE95f48E7Ce7B1D25cF92893,85,31000000,15000000,0x35B8d67751e99293faa724ab6bc1aA8EE4714663,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000645245432d2d57494e447c534f4c41522d2d55532d574543432d2d33333230663264642d653962342d346435612d613766342d3562653237366265333234342d2d38663431336236322d653438612d353032612d393266652d32396462336634623339626300000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""US"",""region"":""WECC"",""agreementId"":""3320f2dd-e9b4-4d5a-a7f4-5be276be3244"",""orderId"":""8f413b62-e48a-502a-92fe-29db3f4b39bc""}"
0xf1D4402901b697BB6b84C04C891925e78fa32331,83,3000000,3000000,0xE9DF78AD5C3205462b50DEd7a6a4F3a74a734c35,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000645245432d2d57494e447c534f4c41522d2d55532d574543432d2d31626265306633322d653161352d343764652d623363322d6539633632373062336535362d2d64626139336462342d373133342d353234372d386361322d39393631653934366261343800000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""US"",""region"":""WECC"",""agreementId"":""1bbe0f32-e1a5-47de-b3c2-e9c6270b3e56"",""orderId"":""dba93db4-7134-5247-8ca2-9961e946ba48""}"
0x7b8283106A49773Df2AaE9133b87a58EEf00C3bA,94,14000000,9000000,0xE9DF78AD5C3205462b50DEd7a6a4F3a74a734c35,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000645245432d2d57494e447c534f4c41522d2d55532d574543432d2d30383163303735372d306130392d343535302d396630332d6430646666323535633739312d2d33633736326566362d643936612d353761302d393433322d66653134336233656636623100000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""US"",""region"":""WECC"",""agreementId"":""081c0757-0a09-4550-9f03-d0dff255c791"",""orderId"":""3c762ef6-d96a-57a0-9432-fe143b3ef6b1""}"
0x7b8283106A49773Df2AaE9133b87a58EEf00C3bA,75,14000000,2000000,0xE9DF78AD5C3205462b50DEd7a6a4F3a74a734c35,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000645245432d2d57494e447c534f4c41522d2d55532d574543432d2d30383163303735372d306130392d343535302d396630332d6430646666323535633739312d2d33633736326566362d643936612d353761302d393433322d66653134336233656636623100000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""US"",""region"":""WECC"",""agreementId"":""081c0757-0a09-4550-9f03-d0dff255c791"",""orderId"":""3c762ef6-d96a-57a0-9432-fe143b3ef6b1""}"
0x7b8283106A49773Df2AaE9133b87a58EEf00C3bA,79,14000000,3000000,0xE9DF78AD5C3205462b50DEd7a6a4F3a74a734c35,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000645245432d2d57494e447c534f4c41522d2d55532d574543432d2d30383163303735372d306130392d343535302d396630332d6430646666323535633739312d2d33633736326566362d643936612d353761302d393433322d66653134336233656636623100000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""US"",""region"":""WECC"",""agreementId"":""081c0757-0a09-4550-9f03-d0dff255c791"",""orderId"":""3c762ef6-d96a-57a0-9432-fe143b3ef6b1""}"
0xD4243FBCebfdF48B44b176C51fa798FBff7EcDE9,73,2000000,2000000,0xE9DF78AD5C3205462b50DEd7a6a4F3a74a734c35,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000645245432d2d57494e447c534f4c41522d2d55532d574543432d2d39663330656565362d373263372d346265622d626262362d3035383938643531663531622d2d61323735363430312d646263632d353364382d396631342d63316439306338343465396300000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""US"",""region"":""WECC"",""agreementId"":""9f30eee6-72c7-4beb-bbb6-05898d51f51b"",""orderId"":""a2756401-dbcc-53d8-9f14-c1d90c844e9c""}"
0xcF66B218c05885F78978c0fE9CE445D35b297Ae6,87,2000000,2000000,0xE9DF78AD5C3205462b50DEd7a6a4F3a74a734c35,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000645245432d2d57494e447c534f4c41522d2d55532d574543432d2d36653634333730632d636630372d346565312d616135652d3766326132313765363138622d2d31333265656137382d373833612d353364662d623034362d31643837346236346232336100000000000000000000000000000000000000000000000000000000,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""US"",""region"":""WECC"",""agreementId"":""6e64370c-cf07-4ee1-aa5e-7f2a217e618b"",""orderId"":""132eea78-783a-53df-b046-1d874b64b23a""}"
0x00820C2c0A82b6DA0Bc3626aF54Ce8E0b32Ef1A7,12,1000000,1000000,0x57EC1748Cc83965773A00457dA033E09263dD5aE,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000605245432d2d57494e447c534f4c41522d2d43412d2d2d33623762353731382d336565632d343061322d613433312d6332313735313031343037612d2d63386461663063302d343538622d353637342d393962392d373162636239373430353230,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CA"",""agreementId"":""3b7b5718-3eec-40a2-a431-c2175101407a"",""orderId"":""c8daf0c0-458b-5674-99b9-71bcb9740520""}"
0x48b8c391444f0bc71CaAaee27acF058C7A0402F1,11,3000000,3000000,0x57EC1748Cc83965773A00457dA033E09263dD5aE,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000605245432d2d57494e447c534f4c41522d2d43412d2d2d36383931396164382d383433652d346537332d396235312d3930363833396464356162612d2d64326133333962332d323364392d356638652d383161622d366462613762366561316438,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CA"",""agreementId"":""68919ad8-843e-4e73-9b51-906839dd5aba"",""orderId"":""d2a339b3-23d9-5f8e-81ab-6dba7b6ea1d8""}"
0x74f1ea408245DA7E5d04b3aC9a805181E8c1274F,13,5000000,5000000,0x57EC1748Cc83965773A00457dA033E09263dD5aE,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000605245432d2d57494e447c534f4c41522d2d43412d2d2d32653333393235632d636233302d343861382d613732652d3632616331303665663165382d2d34373566343136322d646531372d353339612d393038302d666631663266396466326565,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CA"",""agreementId"":""2e33925c-cb30-48a8-a72e-62ac106ef1e8"",""orderId"":""475f4162-de17-539a-9080-ff1f2f9df2ee""}"
0x8637994a9eAB82b5af2fc948bf49DfAe559fd23A,14,5000000,5000000,0x57EC1748Cc83965773A00457dA033E09263dD5aE,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000605245432d2d57494e447c534f4c41522d2d43412d2d2d34616233653231342d376139372d346235302d383330342d6364343937363261326232612d2d65373662666464322d643431612d353739312d396231392d646531393139386261633962,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CA"",""agreementId"":""4ab3e214-7a97-4b50-8304-cd49762a2b2a"",""orderId"":""e76bfdd2-d41a-5791-9b19-de19198bac9b""}"
0x85EdDcc8E55988D2290Af85D6F67b8bddDAE0421,16,4000000,4000000,0x57EC1748Cc83965773A00457dA033E09263dD5aE,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000605245432d2d57494e447c534f4c41522d2d43412d2d2d31373931383635342d653561662d343762352d613037372d6132333366616462643666662d2d61396531393739392d386432382d353032622d383234332d623931306331663037616337,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CA"",""agreementId"":""17918654-e5af-47b5-a077-a233fadbd6ff"",""orderId"":""a9e19799-8d28-502b-8243-b910c1f07ac7""}"
0xBF9a7408B9B4838afd31ad3847B46aed8D71E6aE,15,3000000,3000000,0x57EC1748Cc83965773A00457dA033E09263dD5aE,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000605245432d2d57494e447c534f4c41522d2d43412d2d2d63633664346135342d623561302d343635652d616136342d3630343532663064366336332d2d61643661613866352d363066302d356431642d396630622d343031623830386235336234,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CA"",""agreementId"":""cc6d4a54-b5a0-465e-aa64-60452f0d6c63"",""orderId"":""ad6aa8f5-60f0-5d1d-9f0b-401b808b53b4""}"
0x1bE26a866f09B67044D39f74133b405ccb51eE03,17,2000000,2000000,0x57EC1748Cc83965773A00457dA033E09263dD5aE,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000605245432d2d57494e447c534f4c41522d2d43412d2d2d64613831613235342d316235642d343631322d613261652d3635653462383666353134312d2d62386232396130642d656539312d356266322d383761662d313432366438633461343838,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CA"",""agreementId"":""da81a254-1b5d-4612-a2ae-65e4b86f5141"",""orderId"":""b8b29a0d-ee91-5bf2-87af-1426d8c4a488""}"
0xB147Ea3dCBFcBca1898F107d57863127Bb6a1bE7,19,2000000,2000000,0x57EC1748Cc83965773A00457dA033E09263dD5aE,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000605245432d2d57494e447c534f4c41522d2d43412d2d2d35356435363938312d326163382d343934612d613431362d3037323236343431376465352d2d62363264353161312d333038362d356163622d623534312d666161653064333736343462,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CA"",""agreementId"":""55d56981-2ac8-494a-a416-072264417de5"",""orderId"":""b62d51a1-3086-5acb-b541-faae0d37644b""}"
0x382fD10685Bfb663Ab67cB7cF58fA982651CF294,18,2000000,2000000,0x57EC1748Cc83965773A00457dA033E09263dD5aE,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x00000000000000000000000000000000000000000000000000000000000000605245432d2d57494e447c534f4c41522d2d43412d2d2d61386638323930362d663539632d346232652d393334362d3036323031333932636161632d2d39353433623735342d346566332d353939372d616435322d376661633365616232653538,"{""productType"":""REC"",""energySources"":[""WIND"",""SOLAR""],""country"":""CA"",""agreementId"":""a8f82906-f59c-4b2e-9346-06201392caac"",""orderId"":""9543b754-4ef3-5997-ad52-7fac3eab2e58""}"
0xEf4b1F980c0aB19FCDBB93B099Bc0651F7393F4A,95,16000000,16000000,0x4402B20869147fbDFD194F02aa1Bd4a99b254511,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d62653735386263362d356338302d346336332d383732392d3436326265346431623061622d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""be758bc6-5c80-4c63-8729-462be4d1b0ab"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0xB663abb27946caeC9251807e15C703B518D10509,206,200000000,200000000,0x267b6D5af9Cc5c3F62EcE1814667d778b99c4A12,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d37313766393735362d656635622d343063382d623365362d6266643430346264326336632d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""717f9756-ef5b-40c8-b3e6-bfd404bd2c6c"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x1A25Ee3948a3cB632083E2fdC43a5daB95Da84A8,317,212000000,212000000,0x587cd70e48F6a8D754Dc2d8fC2A1386DAcd11e14,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d37303362356333622d316265352d346264632d383763312d6466663337303734643032372d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""703b5c3b-1be5-4bdc-87c1-dff37074d027"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x83a56E7531A7bacbf8E97163195853d0A2535F53,428,1052000000,1052000000,0xee59cd7862fEb647B569b08970BecE279218171a,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34616661306232662d646135342d346630342d613133312d3962373163393466633331382d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""4afa0b2f-da54-4f04-a131-9b71c94fc318"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x7041d59Fc5856A698f8262401028221442A53242,539,21000000,21000000,0xA38ad47c663E4aB584DA3Ced09316c721E2a3632,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d62313063393630622d323134372d343235322d393661612d6265613434636333383865352d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""b10c960b-2147-4252-96aa-bea44cc388e5"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x2d0553ffffc4c085ad4f30BB585E1f3E6E3f3684,650,303000000,303000000,0x097Aae477789BAdcD9EC3d1cD0996a469557BDAA,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d66626263356332632d366464662d343632302d613266352d6361643935326163303766302d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""fbbc5c2c-6ddf-4620-a2f5-cad952ac07f0"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0xE5a5712090079d29D7a2D2BF128fe8308522c193,761,107000000,107000000,0xEFaB916510278A6b7311de0129e7Dd0Bd5994BeA,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d64326662383662332d383838372d343831662d623462302d3361616233336534663337642d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""d2fb86b3-8887-481f-b4b0-3aab33e4f37d"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x8A75a6faADD978DE30EbCb9251987c22Cda7A1b9,868,148000000,148000000,0x70DC1B99711b7139aFC8534d23C16Cf73B312d44,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d39656564353335382d376464382d346130622d393330622d3263656331396162623866632d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""9eed5358-7dd8-4a0b-930b-2cec19abb8fc"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x69b90F2B20150dE5D053Ca11F71655204e1eab5f,878,158000000,158000000,0x122Fa30cD8c8844a679f2e0fe4Cc9a834715bbbf,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d32663537366130392d376232652d343562382d613035312d3837626561313634646637652d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""2f576a09-7b2e-45b8-a051-87bea164df7e"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x1E096644182F8123F69D5fa70C33C87b5266B7E6,96,1797000000,1797000000,0x48144f6AA7c689e523A30F3bFE5B8e37Ec4C6870,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34326561626263342d616165362d346666662d396233372d3362313730363161626362322d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""42eabbc4-aae6-4fff-9b37-3b17061abcb2"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0xb0757E658d66c1f5902F582c5264713CE607D8aB,107,7000000,7000000,0x3F307bb4074aae4E1700B5c1f157b87cf9950F2A,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d35666633393066322d613636322d343536352d393530642d3932373666656634386630322d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""5ff390f2-a662-4565-950d-9276fef48f02"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0xf3595Dfb731104B0e97EDeAAb7Ca82e8BBd027Cb,118,7000000,7000000,0x683b22Cb3DC29C79136e9DDea0980129A6a5B665,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d65393362386665372d336433662d343038352d616634632d3434326164306635303433382d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""e93b8fe7-3d3f-4085-af4c-442ad0f50438"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x17678EC10393879CB47f6C4E09FB62da785BFCE4,129,168000000,168000000,0x057AB6b3b4df7322Bf165DA299dA7FB8B4b75567,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d37653064383834372d373134352d343363302d386166632d6139393864666236666636612d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""7e0d8847-7145-43c0-8afc-a998dfb6ff6a"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x0B9A28a8AcAf8F9Ab69C8c0552B76BF96cE664d2,140,71000000,71000000,0x4912fbfF45791cb2067eed3d249f85e959aAfC02,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34613739626266372d313736352d343564662d623263342d6539303835316563636338612d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""4a79bbf7-1765-45df-b2c4-e90851eccc8a"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0xA644058dC200353Fd8D2b3A04477DCe9F9048135,151,884000000,884000000,0xE71021DF899B867Dd24980C53c0cCA5a335AAa5F,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34333437386237652d623836372d343734352d626263642d3663306634396266316433302d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""43478b7e-b867-4745-bbcd-6c0f49bf1d30"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x3D5169c87cabEC5c1b8C57dbB45c403e78844a89,162,100000000,100000000,0xe5360d0b180d30AEA02F25C607306ebF6de8A333,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d36653462316364372d623665652d343132332d613135362d6236626335623162653830392d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""6e4b1cd7-b6ee-4123-a156-b6bc5b1be809"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x0b0CE369EFD3C3C0dab6Ae27E8da9bb0A33BdcfA,173,338000000,338000000,0x5B0f83aFC58F54d93d202E561FC86FF1E0159B65,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d30396663656239382d663138322d343430342d623534312d3566613836373231653339302d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""09fceb98-f182-4404-b541-5fa86721e390"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x02fe8F29d0c524fD2fc844Fec3F1Ea9744F812c5,184,532000000,532000000,0xFde22a71Cdb6aEE9Bd76672A8192dE3cBe4Eb40d,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d35663130623664332d623966342d343765322d386462632d3536336364643337623637632d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""5f10b6d3-b9f4-47e2-8dbc-563cdd37b67c"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
0x9AFa5633B1122eBC0B4F5582d00c8aEcEB9C64f6,195,59000000,59000000,0x2F69edEffae30477bdD7BbF7E2f4A11d8eFe5B6E,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d64383939336533392d343265352d343230322d386530332d3464663962323234653338332d2d66303263333234632d653939322d353434622d386661612d3966643834346662303664350000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""d8993e39-42e5-4202-8e03-4df9b224e383"",""orderId"":""f02c324c-e992-544b-8faa-9fd844fb06d5""}"
