batchId,storagePointer,certificateIds,redemptionStatement,transactionHash
0x0000000000000000000000000000000000000000000000000000000000000094,https://bafkreihkjecyoubfwedagtvnxx7nqwfub5nnbz7fcsxknzvpmj2zb7nv44.ipfs.dweb.link,146,bafkreihkjecyoubfwedagtvnxx7nqwfub5nnbz7fcsxknzvpmj2zb7nv44,0x47fdd275b06461b1bc250f799e5008f9f4321e925cb92e5e8c658f07c1594f9a
0x0000000000000000000000000000000000000000000000000000000000000095,https://bafkreiccyeubhl54iornpkm77n27i5kyu34v6o5vwmqfqgh3kmuuqxqvti.ipfs.dweb.link,147,bafkreiccyeubhl54iornpkm77n27i5kyu34v6o5vwmqfqgh3kmuuqxqvti,0x8bfbcd262dddddedcbecacd3ce678f2461fc331f06ec7381fae77c2be88f1bdf
0x000000000000000000000000000000000000000000000000000000000000000f,https://bafkreigife2fkljdv25xu4czxoxvhwnf3ajjtxmltiqsajqrq4mevj44fa.ipfs.dweb.link,148,bafkreigife2fkljdv25xu4czxoxvhwnf3ajjtxmltiqsajqrq4mevj44fa,0xa9d35a539139d260d7a725d91157db5f5571b58bc885fde7b95fc9ec60f60c4a
0x0000000000000000000000000000000000000000000000000000000000000096,https://bafkreido4ynbzufxca5cfuwx22rz27gx4lgogjnxveqx66ge3kqqjsh5ii.ipfs.dweb.link,149,bafkreido4ynbzufxca5cfuwx22rz27gx4lgogjnxveqx66ge3kqqjsh5ii,0xcd913ecbf82e9f894e32bee30f472e5349655401ecb8032e35fe1d7a6025d2e2
0x0000000000000000000000000000000000000000000000000000000000000097,https://bafkreiacj4p7cpdhzwoxcp7v3cgruawugpvlnax56d7z4le22qhwrjs54u.ipfs.dweb.link,150,bafkreiacj4p7cpdhzwoxcp7v3cgruawugpvlnax56d7z4le22qhwrjs54u,0xfd489ef3dedb038cc347a9df51a570fba96057027aa35cee05fa6376041fa354
0x0000000000000000000000000000000000000000000000000000000000000098,https://bafkreignwkuyvgtcybpq5pgoynnjlojyygxmpcbsw4rpfu7bvhp6yts3n4.ipfs.dweb.link,151,bafkreignwkuyvgtcybpq5pgoynnjlojyygxmpcbsw4rpfu7bvhp6yts3n4,0x06f97e844bf358213ee4fa7a1969b40ba5a07729ce68c35bdfb5f07d98d88728
0x0000000000000000000000000000000000000000000000000000000000000099,https://bafkreibij2dv5aejzudrv2ztktkniwcdq6nkddg7roi3qbt6mv5hzgx4pm.ipfs.dweb.link,152,bafkreibij2dv5aejzudrv2ztktkniwcdq6nkddg7roi3qbt6mv5hzgx4pm,0x9ebf9e0a20d90415a166a5b46c21e46732647a1054b3634b6277d4f954f5392e
0x000000000000000000000000000000000000000000000000000000000000009a,https://bafkreihafpiildcrkuetp6rfulrgrlacczqk3bkxgzc3ofiz62wmqko5tq.ipfs.dweb.link,153,bafkreihafpiildcrkuetp6rfulrgrlacczqk3bkxgzc3ofiz62wmqko5tq,0x1448d737b2728aef7d205bd2de229e330ec9b750ce6c1257e54e549e3d80ae15
0x000000000000000000000000000000000000000000000000000000000000009b,https://bafkreig3yahm5tatsvksnmwasrvbjqu65e4zzq4veuszcua3z2kl724e64.ipfs.dweb.link,154,bafkreig3yahm5tatsvksnmwasrvbjqu65e4zzq4veuszcua3z2kl724e64,0xb505e81c3e295c9d00345ebb39ecb20510bffc9ea1fd8b14d100e0315556e0c5
0x000000000000000000000000000000000000000000000000000000000000009c,https://bafkreihhb7nhdodnspzwqu4fjveeu2vsrgwfagsyrsy3aeuwcp4kjvpk2u.ipfs.dweb.link,155,bafkreihhb7nhdodnspzwqu4fjveeu2vsrgwfagsyrsy3aeuwcp4kjvpk2u,0x2675064d5d326ff6e64535e01a93880d075bd303a95d66b1c967de1bf9d4529c
0x000000000000000000000000000000000000000000000000000000000000009d,https://bafkreihrxvvqzwmouzq2o2fjehps5p7pkbo36m2muwiqapfyxdpmn3k2ry.ipfs.dweb.link,156,bafkreihrxvvqzwmouzq2o2fjehps5p7pkbo36m2muwiqapfyxdpmn3k2ry,0xe0bd14207babb67e7de45c69eb3826fff05e9104de910f191fe62b94721e5e47
0x000000000000000000000000000000000000000000000000000000000000009e,https://bafkreifl5h6ulv4dyudfwx4vhbbgnuizvnxtqnuboujzqwdxegomqdmq6m.ipfs.dweb.link,157,bafkreifl5h6ulv4dyudfwx4vhbbgnuizvnxtqnuboujzqwdxegomqdmq6m,0xe070f07e3debebcb18eeb89fcf6693541681c2c5ea66b9b0e075623950c13f0a
0x000000000000000000000000000000000000000000000000000000000000009f,https://bafkreia26mhgg2z4q5nar2fddi3nl6yyv7fxge2vwery7ekqejrzecdc54.ipfs.dweb.link,158,bafkreia26mhgg2z4q5nar2fddi3nl6yyv7fxge2vwery7ekqejrzecdc54,0x8eb81d68129b3563822bb6de4470efd609db9ccf77ffab3451f5f53789bb4d12
0x0000000000000000000000000000000000000000000000000000000000000010,https://bafkreifua3gh6qb2oxfiftviag2hvxaoqk2u74hs5z52sdudw6plwfk7da.ipfs.dweb.link,159,bafkreifua3gh6qb2oxfiftviag2hvxaoqk2u74hs5z52sdudw6plwfk7da,0xd80855b18a358672a257422f91189d9853f86625101adb07f4aa9145b2e6aa24
0x00000000000000000000000000000000000000000000000000000000000000a0,https://bafkreiaesgpsnjs2ggskvtcalldi2r7256x4rjjhvdlenxy6ytso3mw3ra.ipfs.dweb.link,160,bafkreiaesgpsnjs2ggskvtcalldi2r7256x4rjjhvdlenxy6ytso3mw3ra,0x0d95c8adbbebceb722c86d5cee9a305cf472e733d098403ed43d3dd95993b823
0x00000000000000000000000000000000000000000000000000000000000000a1,https://bafkreieemlocr2brocn33ipxgzdr5kjjsd5uqfy34reug47xovbex67eu4.ipfs.dweb.link,161,bafkreieemlocr2brocn33ipxgzdr5kjjsd5uqfy34reug47xovbex67eu4,0xee6490c884fc9f5c42c8f9d550e6899baddad44db6e1dfac69aa67548276959b
0x00000000000000000000000000000000000000000000000000000000000000a2,https://bafkreig36gxvzyqrhygcgdcozsdbjobz2w6bi4d3zvrpv6yv4uhmvyeurm.ipfs.dweb.link,162,bafkreig36gxvzyqrhygcgdcozsdbjobz2w6bi4d3zvrpv6yv4uhmvyeurm,0xa58fb691c2a7789e5176bda3e4d1f60817303708de673a38273c5f542e948953
0x00000000000000000000000000000000000000000000000000000000000000a3,https://bafkreigxajpvoggf2asry4647ft2qhyb2pillz23zrwtfcp5p2ktznsnky.ipfs.dweb.link,163,bafkreigxajpvoggf2asry4647ft2qhyb2pillz23zrwtfcp5p2ktznsnky,0x89dfc889e1d4e5fde4fc94a61ca167b9e2ef831e147afe2f2dfbcd51235fcdda
0x00000000000000000000000000000000000000000000000000000000000000a4,https://bafkreieuzgnxakdqefrsq2q545xzkxxtgadiuwbbjakqvs2yt6rl5jbgcy.ipfs.dweb.link,164,bafkreieuzgnxakdqefrsq2q545xzkxxtgadiuwbbjakqvs2yt6rl5jbgcy,0x9a74c24d14c222c14d83bacc903a5f63d810ada04a5c9f7810638414faa8cbc3
0x00000000000000000000000000000000000000000000000000000000000000a5,https://bafkreie2uctvmbs5kztptq3yiyvykipjvmx2dydab5ppsbgvp5kvbwh7s4.ipfs.dweb.link,165,bafkreie2uctvmbs5kztptq3yiyvykipjvmx2dydab5ppsbgvp5kvbwh7s4,0x57c4b1ee78a90234063dc37fdd00bb938fd3ea569a9e601846890c8022d6a598
0x00000000000000000000000000000000000000000000000000000000000000a6,https://bafkreiamkjek72gd3ih6agxjqndegffy6lyszyu6hphkkhduss7f575fci.ipfs.dweb.link,166,bafkreiamkjek72gd3ih6agxjqndegffy6lyszyu6hphkkhduss7f575fci,0x69d919fe79bfed7e840ca0e65ab93461c3ca708c2136f81949757725da341ab4
0x00000000000000000000000000000000000000000000000000000000000000a7,https://bafkreifezd25qzs2ip5pk6pdga2hrcxvwy4ovbqes2yk6d7ltupppzfcji.ipfs.dweb.link,167,bafkreifezd25qzs2ip5pk6pdga2hrcxvwy4ovbqes2yk6d7ltupppzfcji,0x4f245ea1454ef211dc8b64fe88c5b22c522f195e22bb7d45ad1e5f56a3d6d954
0x00000000000000000000000000000000000000000000000000000000000000a8,https://bafkreifswcou4exvosscxn7hj2fzovbiucnc63ekwyvvozwpldlcluuxsy.ipfs.dweb.link,168,bafkreifswcou4exvosscxn7hj2fzovbiucnc63ekwyvvozwpldlcluuxsy,0x12a3645e745a3552b19865958ac4fbf5a9475ec3448439e92763cec5df896579
0x00000000000000000000000000000000000000000000000000000000000000a9,https://bafkreifw2r3sbedqrehcjtph4gdwbpor4mbtu5bdaoh4sqhhx37gljkzxa.ipfs.dweb.link,169,bafkreifw2r3sbedqrehcjtph4gdwbpor4mbtu5bdaoh4sqhhx37gljkzxa,0x6bfe0525958502d0717004ebece065271e235ef0f888a3941b26d5068bf04f40
0x0000000000000000000000000000000000000000000000000000000000000011,https://bafkreihvanez4xddojlzos7aag3rjuevqaasfnp342tnqtihunl3jnpmfq.ipfs.dweb.link,170,bafkreihvanez4xddojlzos7aag3rjuevqaasfnp342tnqtihunl3jnpmfq,0x5e8391079dfc050effb6406e493d5396bdcf9c827354165a7d712f857c388256
0x00000000000000000000000000000000000000000000000000000000000000aa,https://bafkreih43u7ihvbxslz5lebesc3ionxzgq434c4i4t5nbly4d25i7pucu4.ipfs.dweb.link,171,bafkreih43u7ihvbxslz5lebesc3ionxzgq434c4i4t5nbly4d25i7pucu4,0xd5ae758fb62c4810032b61b4837251121b1bc1c16455b19f014648fa4926fce8
0x00000000000000000000000000000000000000000000000000000000000000ab,https://bafkreiar7qvxk373ydoz2jhf5x4e6zgztcdoqgm6677c3on5wjdwjcrgs4.ipfs.dweb.link,172,bafkreiar7qvxk373ydoz2jhf5x4e6zgztcdoqgm6677c3on5wjdwjcrgs4,0x212a82e9f2af59d38287e44133d628416025c3267f1847dfcaa6b7790c6635bb
0x00000000000000000000000000000000000000000000000000000000000000ac,https://bafkreiaipusoxkn6jwjtss5fm3n66yo2vfyd6cqsk27w6pzursbga5gxpa.ipfs.dweb.link,173,bafkreiaipusoxkn6jwjtss5fm3n66yo2vfyd6cqsk27w6pzursbga5gxpa,0x5ecfb6c79ccd04a6cd049c7ef2114878c3ec8dc425fefd72efadeb03a62e4b1d
0x00000000000000000000000000000000000000000000000000000000000000ad,https://bafkreifmdu265px7yb4tn3qsdomqblswpqdzngvg75cqlgpsql7r5tmu5m.ipfs.dweb.link,174,bafkreifmdu265px7yb4tn3qsdomqblswpqdzngvg75cqlgpsql7r5tmu5m,0xa402cdefb38d8bdc5714a21a1c2c132162f6ba1f58a32496a0561a436056a7f8
0x00000000000000000000000000000000000000000000000000000000000000ae,https://bafkreib2j73rjygtopaxxn7qvv6ryqnlmugjh7kxcqqbsswf5dic6zfmya.ipfs.dweb.link,175,bafkreib2j73rjygtopaxxn7qvv6ryqnlmugjh7kxcqqbsswf5dic6zfmya,0xebaabf034bec99d79a31befa2f1ecea9489aea650bc190ba8d27b33a2332806e
0x00000000000000000000000000000000000000000000000000000000000000af,https://bafkreifnieynvj2rxt6bzc7apc7qd34mn735iifn63vca2tpvogo6qdnwy.ipfs.dweb.link,176,bafkreifnieynvj2rxt6bzc7apc7qd34mn735iifn63vca2tpvogo6qdnwy,0xfed196576ec64d02422f307219e7eec78a6adf16529320584a0acf0f75404843
0x00000000000000000000000000000000000000000000000000000000000000b0,https://bafkreidoucyuxvbr6wxalzd2adt57uo72rqgtrqgteotkxpmpwjb4evbq4.ipfs.dweb.link,177,bafkreidoucyuxvbr6wxalzd2adt57uo72rqgtrqgteotkxpmpwjb4evbq4,0xa9f0c34f7100f48396935b631f9a174683a9addca1512616245410f4d59ae8f6
0x00000000000000000000000000000000000000000000000000000000000000b1,https://bafkreigdu2jtnz7i36k7s6k2laj7uqbooxakoag2xh3tvuefoyiqnxejoa.ipfs.dweb.link,178,bafkreigdu2jtnz7i36k7s6k2laj7uqbooxakoag2xh3tvuefoyiqnxejoa,0x6fb62a057ff1d62c150f1980199367c7ffba431b3ffde077cf8eec0e7ca472e8
0x00000000000000000000000000000000000000000000000000000000000000b2,https://bafkreidrrkrsvr7e6xjzfrchuarnd6ow5sszwvan4bbw2fczw5gw4dyhxa.ipfs.dweb.link,179,bafkreidrrkrsvr7e6xjzfrchuarnd6ow5sszwvan4bbw2fczw5gw4dyhxa,0xcf7445d1af973694a0a3b1380a64ce1ccc774d7d5b3e204c5d15b0f0c451a49b
0x00000000000000000000000000000000000000000000000000000000000000b3,https://bafkreih5jh74qoofvbgvwrocmwtjmzyjoxfwgzlueflllpbof3r26uiybq.ipfs.dweb.link,180,bafkreih5jh74qoofvbgvwrocmwtjmzyjoxfwgzlueflllpbof3r26uiybq,0x2be7f12df7f178d50bdcb2913d20005099f022964420fd88dfa175e62b5e5207
0x0000000000000000000000000000000000000000000000000000000000000012,https://bafkreifrpsbpefcoc4etrshtgdpsw4b4ecrjv6b6sdf4fgfn3s3rxoorni.ipfs.dweb.link,181,bafkreifrpsbpefcoc4etrshtgdpsw4b4ecrjv6b6sdf4fgfn3s3rxoorni,0x79ce5a59b410622ebf9895e47127198bbe5ba6ef2008e6e2f0dfa232025b9bee
0x00000000000000000000000000000000000000000000000000000000000000b4,https://bafkreibuhdktwofsg2s4r7mw7yvk3p5sccifluvzjxoj6s64szqpwrtiyy.ipfs.dweb.link,182,bafkreibuhdktwofsg2s4r7mw7yvk3p5sccifluvzjxoj6s64szqpwrtiyy,0xc4337ffbe50320549e9fc671a297d98cc6ee2ae998ecc25e364e24e001f44234
0x00000000000000000000000000000000000000000000000000000000000000b5,https://bafkreid57hua2uyztmapn2tc37txlmdul26dzgxizdw76haowj6vuivwve.ipfs.dweb.link,183,bafkreid57hua2uyztmapn2tc37txlmdul26dzgxizdw76haowj6vuivwve,0x8d4746861922fdde183602d5ab4fbb897a1c23c368d950268dfa11a10aeae330
0x00000000000000000000000000000000000000000000000000000000000000b6,https://bafkreihue6op6kpttdchu7jvscwgdurmlyuylpdm3ovl5eclgwnwwiwj2i.ipfs.dweb.link,184,bafkreihue6op6kpttdchu7jvscwgdurmlyuylpdm3ovl5eclgwnwwiwj2i,0xd1c56b9bb1c97129e3a1826227547ed9161d6f4380cbac1abb19042c726eda58
0x00000000000000000000000000000000000000000000000000000000000000b7,https://bafkreibhh2tvf3tzd5n3vkb4x4ysuowqpkroz6rziaakap4jr7nszwlvdq.ipfs.dweb.link,185,bafkreibhh2tvf3tzd5n3vkb4x4ysuowqpkroz6rziaakap4jr7nszwlvdq,0x355820dba6c96939cc02a5add2d9b9fe26540d1c19ce273e11982dce17fc41f1
0x00000000000000000000000000000000000000000000000000000000000000b8,https://bafkreidk3kjdvyx6kiqc4uwemvnij25ffbxh7ahjergfthxwaflx6wnary.ipfs.dweb.link,186,bafkreidk3kjdvyx6kiqc4uwemvnij25ffbxh7ahjergfthxwaflx6wnary,0xc409c80df227cffbe6ca9f523236d691f9689400364595ded8d80a5cfa0962f8
0x00000000000000000000000000000000000000000000000000000000000000b9,https://bafkreihzc54cs63d4rk5zgsdcwsez3vxedhi6zc7ry2p2zyqliebrk6xzq.ipfs.dweb.link,187,bafkreihzc54cs63d4rk5zgsdcwsez3vxedhi6zc7ry2p2zyqliebrk6xzq,0x2303d2ca3401b62dc642bf78f033c480f9ed9da471ad6bbebc277ef7ac3c6945
0x00000000000000000000000000000000000000000000000000000000000000ba,https://bafkreiclvaxxtman22lcvjzdelvosl5pg7nxs6dj7irgza7c5jqclqowny.ipfs.dweb.link,188,bafkreiclvaxxtman22lcvjzdelvosl5pg7nxs6dj7irgza7c5jqclqowny,0x6c78b4bd7eeb61a11fda98bde8348ffad40b79378f5f69e06da01b03406103e8
0x00000000000000000000000000000000000000000000000000000000000000bb,https://bafkreigw3r6qisfnvtpwwyw3rwlqnwb75bqipr23eotppjxrybsazwwxk4.ipfs.dweb.link,189,bafkreigw3r6qisfnvtpwwyw3rwlqnwb75bqipr23eotppjxrybsazwwxk4,0x3d723b508a1873d193014ead6d459102b5012cda41bfd8c48fb286559eb52cfd
0x00000000000000000000000000000000000000000000000000000000000000bc,https://bafkreibpdmillkngletd4dymzhufcg4jdxjq2uhobbav5i3c47p6g4jali.ipfs.dweb.link,190,bafkreibpdmillkngletd4dymzhufcg4jdxjq2uhobbav5i3c47p6g4jali,0xd8c4a478991261b66c7f6b1ad265e95e726b86460c0e0a7e049d14f8b820bd5f
0x00000000000000000000000000000000000000000000000000000000000000bd,https://bafkreig3ccay3t5dbuzm3byu3xzjtu7xtbakqlefdt37oixafloqn25fva.ipfs.dweb.link,191,bafkreig3ccay3t5dbuzm3byu3xzjtu7xtbakqlefdt37oixafloqn25fva,0xd25206f887fb3041994b35667ab64f3268b8fed38d008411ddb544a570ebcf67
0x0000000000000000000000000000000000000000000000000000000000000013,https://bafkreieosnwxzkfw5dvtoqhmz7jydbqwks273qrpwkv2uswdk33qej6lwe.ipfs.dweb.link,192,bafkreieosnwxzkfw5dvtoqhmz7jydbqwks273qrpwkv2uswdk33qej6lwe,0x154b7678273695167564782841036a782e7909bd3da88715fa6d5b9483826366
0x00000000000000000000000000000000000000000000000000000000000000be,https://bafkreiguvbjd7uddk3pi3orjtkujarckzgfrcba6dw6ky6iifjn3ebck3m.ipfs.dweb.link,193,bafkreiguvbjd7uddk3pi3orjtkujarckzgfrcba6dw6ky6iifjn3ebck3m,0x27e5e309254f6ca8d8f63200fbedb9d121db76ae1fb0c7cc9dd93efcb901a7a3
0x00000000000000000000000000000000000000000000000000000000000000bf,https://bafkreif2rg37np5fohzvpel36wk44gfd6bw6fcqc4x2lz24wpd3zdvf2ly.ipfs.dweb.link,194,bafkreif2rg37np5fohzvpel36wk44gfd6bw6fcqc4x2lz24wpd3zdvf2ly,0x2d7fe7fac6c39e49cc58c4033575b6d86e110fe87abd80b230f4dfb9a75c2eaa
0x00000000000000000000000000000000000000000000000000000000000000c0,https://bafkreif2hgvudhbfbmxfprthogjeujmuzj6skye5fxejozd6oyorhkbyw4.ipfs.dweb.link,195,bafkreif2hgvudhbfbmxfprthogjeujmuzj6skye5fxejozd6oyorhkbyw4,0x6308f10d52682a35bb87d91ceb833cfac1f92367ca6b82a52dcf767b242d305a
0x00000000000000000000000000000000000000000000000000000000000000c1,https://bafkreihyv4ameg6vg4lwimwi3tiithvhhyu5sxzbsx5e6je5jo3qgunz7m.ipfs.dweb.link,196,bafkreihyv4ameg6vg4lwimwi3tiithvhhyu5sxzbsx5e6je5jo3qgunz7m,0x3e43878329895a43a5ca92178f3f84f4ea692ef10de6103ad85affc9f99a2c8a
0x00000000000000000000000000000000000000000000000000000000000000c2,https://bafkreiguwjgfnt4izrfnnng2g7qpfu2mkoegu3sfmvndpkdp6bzycgaeey.ipfs.dweb.link,197,bafkreiguwjgfnt4izrfnnng2g7qpfu2mkoegu3sfmvndpkdp6bzycgaeey,0xb7c6d577241b19567a05df6c37649e4c364da10b50fd6a2a210660bf20dbf2df
0x00000000000000000000000000000000000000000000000000000000000000c3,https://bafkreihzg2k7zdwct6usanjwf4q5u4zin2uzrcvsn7tvxqh3lwaidzsih4.ipfs.dweb.link,198,bafkreihzg2k7zdwct6usanjwf4q5u4zin2uzrcvsn7tvxqh3lwaidzsih4,0x45c20c17400c40c1d9f85d590d067e05be318f3f259c1de82f58a80d31485178
0x00000000000000000000000000000000000000000000000000000000000000c4,https://bafkreigik27i57qcmqezpn3owj4onoff5kwctqaq3aybfic5aogx5nfjzy.ipfs.dweb.link,199,bafkreigik27i57qcmqezpn3owj4onoff5kwctqaq3aybfic5aogx5nfjzy,0x947aa473968c5e2ccc5e0b448ed4b07820fe47ef7e52fd3a3a09d4b160028a27
0x00000000000000000000000000000000000000000000000000000000000000c5,https://bafkreieguj3vzctouxfgwbtc4l5jiod5pceicajywdnsuvxnysenrudt3a.ipfs.dweb.link,200,bafkreieguj3vzctouxfgwbtc4l5jiod5pceicajywdnsuvxnysenrudt3a,0x0a9c25c7b2709e2b15ac601cf0cb8bca3679568ea42ff892e3106917d80eb4d5
0x00000000000000000000000000000000000000000000000000000000000000c6,https://bafkreifyf7frljmysslxv2qmuiclks6cbam7dqheg3xqm2pchpyfe45y4y.ipfs.dweb.link,201,bafkreifyf7frljmysslxv2qmuiclks6cbam7dqheg3xqm2pchpyfe45y4y,0x65d47eb7e630b88324029e8f17e6c791ab3be205f83f79665918cfa33e0a57c7
0x00000000000000000000000000000000000000000000000000000000000000c7,https://bafkreihrzbqtjosaywxhsydhqgaio7syrxkx7faixb43264antelwuesri.ipfs.dweb.link,202,bafkreihrzbqtjosaywxhsydhqgaio7syrxkx7faixb43264antelwuesri,0x4fd57936252c74b8716275593e1dfec3d09147ee536d68e5e6f36d7ce37fa7ba
0x0000000000000000000000000000000000000000000000000000000000000002,https://bafkreifvjz5qz7t6dguxthkhiib3yqvna5q7wrkostjflo2dlygogs2u2q.ipfs.dweb.link,203,bafkreifvjz5qz7t6dguxthkhiib3yqvna5q7wrkostjflo2dlygogs2u2q,0x5f64afc18df3fe390854dbf759902fb2500033a24ba90316559f27f671a5a7cc
0x0000000000000000000000000000000000000000000000000000000000000014,https://bafkreihlzxklmv44kcvhtwkvarsw36b5j6q2zhp7lh7fevrxnxi2i4rdoq.ipfs.dweb.link,204,bafkreihlzxklmv44kcvhtwkvarsw36b5j6q2zhp7lh7fevrxnxi2i4rdoq,0x472b66045a3d4f11ba0210191b33899d85023d5ca61981a8e3d4746532c4eb85
0x00000000000000000000000000000000000000000000000000000000000000c8,https://bafkreidkcdoajvhesg7jlgyydp4kdgfwumhg6ats5e7obk6ds5wgn3kuo4.ipfs.dweb.link,205,bafkreidkcdoajvhesg7jlgyydp4kdgfwumhg6ats5e7obk6ds5wgn3kuo4,0xe124cba578e9df612e684ac5ff5ae313f204e81c5437b6857d7aa03cb78de23f
0x00000000000000000000000000000000000000000000000000000000000000c9,https://bafkreicklbebw7wh2cdojdh7hzj3wfl3oissldbyvrifiwv4lvvtbmudym.ipfs.dweb.link,206,bafkreicklbebw7wh2cdojdh7hzj3wfl3oissldbyvrifiwv4lvvtbmudym,0x5f47e265b3b9cfe7dcd440152e3251097437e0fde659f8809269b4454b1a154b
0x00000000000000000000000000000000000000000000000000000000000000ca,https://bafkreih33jxgj7c565gcpj6api6lha3rmx4g2zplcbqgrtt7ff45rvionu.ipfs.dweb.link,207,bafkreih33jxgj7c565gcpj6api6lha3rmx4g2zplcbqgrtt7ff45rvionu,0x0f48fd1e90be04c22bb01c079ec3f428da13a1dc55ff32850c7f224357b96a1f
0x00000000000000000000000000000000000000000000000000000000000000cb,https://bafkreigrcrwpoexj42ey7vi6hulet3hvas7kv62nkpdepptz22bvseg4n4.ipfs.dweb.link,208,bafkreigrcrwpoexj42ey7vi6hulet3hvas7kv62nkpdepptz22bvseg4n4,0x2effed84e3ebc2e280d4d479d4de149a1326e6fff3e25558825993f82f547cd6
0x00000000000000000000000000000000000000000000000000000000000000cc,https://bafkreicl3d7rwgboylrvrgjoh2dihjmfnknxjw776qlpwfjckgjdglf7ou.ipfs.dweb.link,209,bafkreicl3d7rwgboylrvrgjoh2dihjmfnknxjw776qlpwfjckgjdglf7ou,0x2d9caa8e7a218a44cfaaea6f4c3515095457c9c1dec721bd79369658bc17641d
0x00000000000000000000000000000000000000000000000000000000000000cd,https://bafkreibfdf4ewtuk4qmxpodervwugfwvzfj5aioqvqq4yovqwrfqlgykk4.ipfs.dweb.link,210,bafkreibfdf4ewtuk4qmxpodervwugfwvzfj5aioqvqq4yovqwrfqlgykk4,0x61e9eec0610e30183948b35b7d41c5309325baae09354105cdf28b28b15266fd
0x00000000000000000000000000000000000000000000000000000000000000ce,https://bafkreieichuyiqmfuohm2mnnrzzgm3atnrxwa3eioffmlfdeh6usbeceey.ipfs.dweb.link,211,bafkreieichuyiqmfuohm2mnnrzzgm3atnrxwa3eioffmlfdeh6usbeceey,0x2f5990fb5d2c25d9a5bcfe147da0beb1210956b72816ad5d78c69d63143d1428
0x00000000000000000000000000000000000000000000000000000000000000cf,https://bafkreidawe5sjbmpqykwatcfqtjm5uabvibzsgvw4j5kycqs7mfaa6mjhm.ipfs.dweb.link,212,bafkreidawe5sjbmpqykwatcfqtjm5uabvibzsgvw4j5kycqs7mfaa6mjhm,0xb06fb9783ed80fdda9f2eec2c927c54b4310263f88d6a260bb03bd616afbaa6c
0x00000000000000000000000000000000000000000000000000000000000000d0,https://bafkreigm5krxywiekr4rrx77mhdkhsksjcwrczhfiwgb22e7jpwv2dfseu.ipfs.dweb.link,213,bafkreigm5krxywiekr4rrx77mhdkhsksjcwrczhfiwgb22e7jpwv2dfseu,0xe88d29334a95f34cb635ecf3900c3bf06ab4f4824372faf055ba8ec991f9a43f
0x00000000000000000000000000000000000000000000000000000000000000d1,https://bafkreibzursqj5qc7hau7bvnhwo4zritwcukryenlchxef6oyb6d4nh45a.ipfs.dweb.link,214,bafkreibzursqj5qc7hau7bvnhwo4zritwcukryenlchxef6oyb6d4nh45a,0x465b2566b1c06ec8f071c6f3783da11475007706504a55899062a9b9a66bec24
0x0000000000000000000000000000000000000000000000000000000000000015,https://bafkreidwak2hfhgn22hiexoaenmxw6agfxrzyx6oy3l5iwlgy2zmb3bvqy.ipfs.dweb.link,215,bafkreidwak2hfhgn22hiexoaenmxw6agfxrzyx6oy3l5iwlgy2zmb3bvqy,0xa84f125ff92b9d04c5bc8692946a5bf8fdb4dbd87853331e297f92d8f1dcc10c
0x00000000000000000000000000000000000000000000000000000000000000d2,https://bafkreig7xtu5sidowrdtcvfqb6rbho7l67d3ei6nf4cw2rtqo7bq3mdzji.ipfs.dweb.link,216,bafkreig7xtu5sidowrdtcvfqb6rbho7l67d3ei6nf4cw2rtqo7bq3mdzji,0x0a0dca2a7b45eb28376ba21860cc473da5dd885ec2292b506799a1ae36be0a0d
0x00000000000000000000000000000000000000000000000000000000000000d3,https://bafkreihhyji7cqj7d6o2vuxjnsjvpaat2cb4zajiy2hbszwx4hqmwvay5u.ipfs.dweb.link,217,bafkreihhyji7cqj7d6o2vuxjnsjvpaat2cb4zajiy2hbszwx4hqmwvay5u,0x0df50d181ce4802b4a62896942b34a765f5289c2ef44260198c07d8bf9cd81aa
0x00000000000000000000000000000000000000000000000000000000000000d4,https://bafkreiatgfqjzgylhvelhzylopfsupehfuxjvtrdtqde76nironlxxi6qq.ipfs.dweb.link,218,bafkreiatgfqjzgylhvelhzylopfsupehfuxjvtrdtqde76nironlxxi6qq,0x83f37bba55ff71c6636af983133a84768448ceecead3753073190f405b1c8fd2
0x00000000000000000000000000000000000000000000000000000000000000d5,https://bafkreiaazxxnlvobonpj4qmgavbil3rsuxrrlzrfhbfvknd5kvoajhoo5q.ipfs.dweb.link,219,bafkreiaazxxnlvobonpj4qmgavbil3rsuxrrlzrfhbfvknd5kvoajhoo5q,0x2cdf9eefcb8f8e7de0d29db57e09b7b2c0bc50951d005323711396e651dc15b5
0x00000000000000000000000000000000000000000000000000000000000000d6,https://bafkreifovyui5lmfziiwrsioekv5tgxdm4tcmmanbnfp2kfdfxbq7i6dfa.ipfs.dweb.link,220,bafkreifovyui5lmfziiwrsioekv5tgxdm4tcmmanbnfp2kfdfxbq7i6dfa,0xcabb837ca4e245679c3734cb7feff49be804dbb10fe427290c035411f95b4cb6
0x00000000000000000000000000000000000000000000000000000000000000d7,https://bafkreih2exvmhdbdp746wu2z6i5xwzfdlfxjiarf4k4tjw4hofjala4amm.ipfs.dweb.link,221,bafkreih2exvmhdbdp746wu2z6i5xwzfdlfxjiarf4k4tjw4hofjala4amm,0x88f52a8ac19d0546966745d809d5eeb00ec51a285a474a47dc27375409613ecd
